"fecha","ciudad","lluvia_mm","temp_max","viento_max","humedad_pm","presion_pm","nubosidad_pm"
2014-06-11,"Sydney",2.6,18.9,35,78,1022.7,6
2014-06-12,"Sydney",0,20.9,26,41,1018.7,6
2014-06-13,"Sydney",0,21.3,24,41,1014.8,7
2014-06-14,"Sydney",3.8,20.6,37,49,1009,2
2014-06-15,"Sydney",0.2,17,56,47,1008.4,7
2014-06-16,"Sydney",0.4,20.5,44,32,1018.2,1
2014-06-17,"Sydney",0,18.3,48,51,1023.9,5
2014-06-18,"Sydney",0,17.9,39,62,1028,1
2014-06-19,"Sydney",0,21.2,28,53,1022.8,3
2014-06-20,"Sydney",0,22.3,33,50,1015.9,6
2014-06-21,"Sydney",0,20.3,33,38,1018.4,1
2014-06-22,"Sydney",0,18.5,35,66,1020,1
2014-06-23,"Sydney",0,18,52,48,1008,7
2014-06-24,"Sydney",0,17.5,81,29,1003.8,1
2014-06-25,"Sydney",0,18.7,85,29,1012.6,1
2014-06-26,"Sydney",0,22,44,29,1017.9,5
2014-06-27,"Sydney",0,21,33,35,1015,7
2014-06-28,"Sydney",0,23.2,94,20,999.7,2
2014-06-29,"Sydney",0,17.4,61,28,1004.5,3
2014-06-30,"Sydney",0,16.6,50,26,1015.9,1
2014-07-01,"Sydney",0,18.1,43,41,1024,1
2014-07-02,"Sydney",0,18,37,51,1025.1,1
2014-07-03,"Sydney",0,17.9,24,53,1023.1,1
2014-07-04,"Sydney",0,22.2,28,19,1016.3,1
2014-07-05,"Sydney",0,18.2,57,28,1012.2,1
2014-07-06,"Sydney",0,18,50,34,1010.8,1
2014-07-07,"Sydney",0,19.1,44,40,1012,2
2014-07-08,"Sydney",0,18.8,37,40,1012,1
2014-07-09,"Sydney",0,21.7,81,17,999.3,1
2014-07-10,"Sydney",1.2,17.7,74,28,1005,2
2014-07-11,"Sydney",0,19.1,52,28,1016,0
2014-07-12,"Sydney",0,18.5,61,30,1017,1
2014-07-13,"Sydney",0,14.1,46,58,1027.4,3
2014-07-14,"Sydney",0,16,37,73,1029.1,6
2014-07-15,"Sydney",1.2,16.9,26,70,1021.2,8
2014-07-16,"Sydney",1.6,19.4,39,46,1010.7,2
2014-07-17,"Sydney",0.2,20.5,59,25,1008.4,3
2014-07-18,"Sydney",0,15.8,65,32,1011.4,4
2014-07-19,"Sydney",0,14.3,70,65,1021.4,6
2014-07-20,"Sydney",0,14.8,54,66,1024.9,7
2014-07-21,"Sydney",0,17,33,72,1023.2,7
2014-07-22,"Sydney",0,16.9,28,75,1022.3,2
2014-07-23,"Sydney",0.2,17.2,22,56,1021.5,5
2014-07-24,"Sydney",0,19.8,24,44,1018.8,7
2014-07-25,"Sydney",0,20.5,41,53,1019.4,7
2014-07-26,"Sydney",5.6,19.6,31,50,1020.4,3
2014-07-27,"Sydney",2,18.4,37,50,1021.5,1
2014-07-28,"Sydney",0,19.4,44,34,1017.8,6
2014-07-29,"Sydney",0,23.9,44,22,1012.5,1
2014-07-30,"Sydney",0,25.1,44,25,1014.4,1
2014-07-31,"Sydney",0,25.8,59,16,1006.7,0
2014-08-01,"Sydney",0,19.8,80,17,1009,1
2014-08-02,"Sydney",0,13.8,52,45,1026.9,1
2014-08-03,"Sydney",0,15.1,31,51,1032.3,1
2014-08-04,"Sydney",0,18.8,31,54,1030.5,4
2014-08-05,"Sydney",0,18.3,37,51,1030.2,1
2014-08-06,"Sydney",0,21.8,35,24,1025.9,1
2014-08-07,"Sydney",0,17.8,44,46,1027.6,1
2014-08-08,"Sydney",1.6,16.4,28,71,1029.7,3
2014-08-09,"Sydney",0,21.2,28,50,1024.4,3
2014-08-10,"Sydney",0,22.9,43,25,1017.5,1
2014-08-11,"Sydney",0.8,13.1,54,51,1025.1,5
2014-08-12,"Sydney",28.2,13.2,52,81,1028.1,7
2014-08-13,"Sydney",18.2,14.4,48,52,1031.9,2
2014-08-14,"Sydney",0,16.5,35,64,1032.6,2
2014-08-15,"Sydney",0,17.6,31,62,1026.6,1
2014-08-16,"Sydney",0,16.8,31,65,1019.1,7
2014-08-17,"Sydney",35.6,17.4,43,77,1004.1,7
2014-08-18,"Sydney",35.4,15.6,89,96,1004.9,8
2014-08-19,"Sydney",36.8,16,72,79,1016.7,7
2014-08-20,"Sydney",9.2,15.3,52,59,1024.3,6
2014-08-21,"Sydney",13,17.5,48,76,1027.1,3
2014-08-22,"Sydney",3.2,16.8,41,78,1029.1,3
2014-08-23,"Sydney",6.2,17.2,39,92,1029.3,7
2014-08-24,"Sydney",3.8,19.1,24,56,1026.3,2
2014-08-25,"Sydney",0,20.1,39,62,1022.5,2
2014-08-26,"Sydney",17.8,16.4,56,90,1022.7,7
2014-08-27,"Sydney",28.8,17.8,54,64,1023.9,5
2014-08-28,"Sydney",12.4,18.7,50,55,1025.9,4
2014-08-29,"Sydney",1.8,16,65,74,1024,4
2014-08-30,"Sydney",2.4,16.3,61,81,1021.5,7
2014-08-31,"Sydney",1.2,19.3,39,61,1017.3,1
2014-09-01,"Sydney",0,25.2,33,33,1010.5,7
2014-09-02,"Sydney",0,17.8,59,75,1008,7
2014-09-03,"Sydney",5.2,15.1,83,44,1012.3,5
2014-09-04,"Sydney",0,15.2,65,62,1015.1,6
2014-09-05,"Sydney",4.2,15.8,50,65,1021.7,2
2014-09-06,"Sydney",6.8,17.7,48,75,1028.4,7
2014-09-07,"Sydney",10.4,17.2,35,79,1028.3,2
2014-09-08,"Sydney",2.6,20.8,43,48,1024.1,2
2014-09-09,"Sydney",0,24.2,52,49,1012.4,4
2014-09-10,"Sydney",5.8,23.4,63,28,1009.1,3
2014-09-11,"Sydney",0,26.5,59,22,1013.4,1
2014-09-12,"Sydney",0,16.8,52,54,1024.3,4
2014-09-13,"Sydney",0,18.7,33,68,1023.4,4
2014-09-14,"Sydney",1.2,24.2,31,60,1016.1,1
2014-09-15,"Sydney",0,21.1,37,53,1015,5
2014-09-16,"Sydney",0.4,23.2,59,54,1005.3,3
2014-09-17,"Sydney",0,22.4,59,19,1010.1,3
2014-09-18,"Sydney",0,18,48,41,1017.3,3
2014-09-19,"Sydney",0,20.9,31,37,1018.6,7
2014-09-20,"Sydney",0,17.9,46,47,1023.8,1
2014-09-21,"Sydney",0.4,19.1,41,47,1027.4,2
2014-09-22,"Sydney",0,20.1,33,45,1028.8,1
2014-09-23,"Sydney",0,22.8,43,39,1025.9,0
2014-09-24,"Sydney",0,25.7,43,49,1016.3,3
2014-09-25,"Sydney",0,24,57,68,1009.8,7
2014-09-26,"Sydney",4.6,18.9,50,53,1016,5
2014-09-27,"Sydney",0.2,20.3,35,50,1019.4,1
2014-09-28,"Sydney",0,25.2,57,44,1015.7,0
2014-09-29,"Sydney",0,33.5,41,14,1010.7,0
2014-09-30,"Sydney",0,34.2,61,11,1006.5,5
2014-10-01,"Sydney",0,19.9,63,37,1018.5,1
2014-10-02,"Sydney",0,24.8,37,30,1016.6,0
2014-10-03,"Sydney",0,21.1,33,57,1019.6,7
2014-10-04,"Sydney",0,24,44,62,1015.3,1
2014-10-05,"Sydney",0,34.4,72,11,1012.5,1
2014-10-06,"Sydney",0,27,57,51,1012,2
2014-10-07,"Sydney",0,25,54,30,1008.3,1
2014-10-08,"Sydney",4.2,20,43,53,1018.1,2
2014-10-09,"Sydney",0,22.4,43,46,1020,1
2014-10-10,"Sydney",0,24.7,46,45,1015.1,6
2014-10-11,"Sydney",0,29,37,77,1013.8,1
2014-10-12,"Sydney",0,29.3,63,42,1013.2,1
2014-10-13,"Sydney",0,25.7,76,72,1005,8
2014-10-14,"Sydney",11.4,19.2,107,40,1008.5,7
2014-10-15,"Sydney",106.8,16.4,102,54,1013.5,7
2014-10-16,"Sydney",0.4,22.8,39,38,1015.6,6
2014-10-17,"Sydney",0,18.1,54,69,1025,3
2014-10-18,"Sydney",0.2,20.8,33,41,1027.3,1
2014-10-19,"Sydney",0,25.5,46,39,1022.2,1
2014-10-20,"Sydney",0,19.2,80,69,1029.7,8
2014-10-21,"Sydney",0,19.8,35,47,1030.8,7
2014-10-22,"Sydney",0,23.3,50,48,1021.7,1
2014-10-23,"Sydney",0,27.6,28,49,1015.9,2
2014-10-24,"Sydney",0.2,28.1,57,58,1014.3,5
2014-10-25,"Sydney",0.2,25.4,41,83,1013.9,6
2014-10-26,"Sydney",0.8,30.9,50,79,1008.4,5
2014-10-27,"Sydney",0,33.2,83,20,1002.6,7
2014-10-28,"Sydney",0,29.5,50,10,1008.5,1
2014-10-29,"Sydney",0,23.9,46,58,1015.7,2
2014-10-30,"Sydney",0,32.9,44,17,1011.3,3
2014-10-31,"Sydney",0,31.9,50,29,1007.7,6
2014-11-01,"Sydney",0,37,76,34,997.9,6
2014-11-02,"Sydney",1.2,22.2,65,24,1018.1,1
2014-11-03,"Sydney",0,22.7,39,65,1023.9,4
2014-11-04,"Sydney",0,24.2,52,51,1019.1,2
2014-11-05,"Sydney",0,26,72,68,1012.8,7
2014-11-06,"Sydney",3.8,21.2,54,68,1014,6
2014-11-07,"Sydney",0,23.5,37,53,1019.6,5
2014-11-08,"Sydney",0,25.5,52,52,1018.7,0
2014-11-09,"Sydney",0,22.2,57,72,1017.7,6
2014-11-10,"Sydney",0,23,39,60,1016.9,6
2014-11-11,"Sydney",0,22,39,69,1019.9,8
2014-11-12,"Sydney",0,22.6,39,51,1016.1,1
2014-11-13,"Sydney",0,25.2,48,61,1015.5,7
2014-11-14,"Sydney",0,38,83,29,1006.1,7
2014-11-15,"Sydney",0,22,48,63,1010,8
2014-11-16,"Sydney",5.8,29,85,23,1001.5,2
2014-11-17,"Sydney",0,24.6,39,38,1011.9,3
2014-11-18,"Sydney",0,23.8,48,68,1016.5,1
2014-11-19,"Sydney",0,25.6,46,55,1018.5,5
2014-11-20,"Sydney",0,30.6,56,51,1008.2,6
2014-11-21,"Sydney",0,37,63,58,1004.9,2
2014-11-22,"Sydney",0,26.1,44,56,1011.6,7
2014-11-23,"Sydney",0,33,57,41,1007.3,3
2014-11-24,"Sydney",0,30,35,69,1007.2,6
2014-11-25,"Sydney",2.8,24.3,52,57,1016.4,5
2014-11-26,"Sydney",0,26,50,59,1016.7,7
2014-11-27,"Sydney",0,21.2,48,61,1022.5,7
2014-11-28,"Sydney",0,24.3,44,42,1021.3,2
2014-11-29,"Sydney",0,27.6,52,45,1015,4
2014-11-30,"Sydney",0,29.5,54,55,1010.7,4
2014-12-01,"Sydney",2,29.4,54,56,1007.5,7
2014-12-02,"Sydney",5.2,31.2,69,48,1008.5,2
2014-12-03,"Sydney",1,33.1,72,40,1009.1,7
2014-12-04,"Sydney",9,29.6,57,63,1008.9,7
2014-12-05,"Sydney",21.4,29.3,41,41,1005.4,5
2014-12-06,"Sydney",0.6,28.5,46,51,1004.1,7
2014-12-07,"Sydney",17,29.4,37,60,1003.7,4
2014-12-08,"Sydney",27.6,32.7,76,43,1006.1,7
2014-12-09,"Sydney",1.4,24.6,37,66,1014.4,6
2014-12-10,"Sydney",0,25.8,39,70,1011.4,7
2014-12-11,"Sydney",7.8,22.7,80,82,1008.7,7
2014-12-12,"Sydney",9.8,22,69,59,1018.4,3
2014-12-13,"Sydney",0,23.5,46,55,1017.2,4
2014-12-14,"Sydney",0,26,44,42,1010.4,1
2014-12-15,"Sydney",0,28.4,44,47,1010.6,1
2014-12-16,"Sydney",0,26.8,78,59,999,3
2014-12-17,"Sydney",0,23,69,51,1008,7
2014-12-18,"Sydney",0,27.5,41,61,1005.6,6
2014-12-19,"Sydney",0,22.7,69,46,1013.3,1
2014-12-20,"Sydney",0,23.7,37,45,1016.5,1
2014-12-21,"Sydney",0,28.1,59,48,1015.8,1
2014-12-22,"Sydney",0,29.3,61,55,1014.6,5
2014-12-23,"Sydney",0,28.8,48,83,1012.5,8
2014-12-24,"Sydney",2.6,24.2,56,80,1014,7
2014-12-25,"Sydney",0,29.4,50,60,1005.5,7
2014-12-26,"Sydney",13.8,27.4,56,73,1011.6,6
2014-12-27,"Sydney",0,22.2,33,49,1020.7,7
2014-12-28,"Sydney",0,26.2,33,49,1015.8,7
2014-12-29,"Sydney",0,28.5,54,58,1003.8,1
2014-12-30,"Sydney",0,35.2,54,11,1003.3,0
2014-12-31,"Sydney",0,26,50,52,1014.5,2
2015-01-01,"Sydney",0.2,30.7,52,56,1011,3
2015-01-02,"Sydney",0.2,27.5,50,86,1018,7
2015-01-03,"Sydney",0,31.4,65,55,1017.1,1
2015-01-04,"Sydney",0,33.8,69,51,1012.2,7
2015-01-05,"Sydney",0,25.8,41,70,1018.9,7
2015-01-06,"Sydney",0,28.8,35,54,1019.9,3
2015-01-07,"Sydney",0,31.5,52,39,1017.8,1
2015-01-08,"Sydney",0,30.8,69,43,1011.4,1
2015-01-09,"Sydney",0,33.3,57,51,1007.2,2
2015-01-10,"Sydney",0.4,28.4,63,68,1009.1,8
2015-01-11,"Sydney",20.6,23.1,48,92,1012.5,8
2015-01-12,"Sydney",7.2,23.2,61,75,1013.3,7
2015-01-13,"Sydney",4.6,29.9,59,65,1005.3,5
2015-01-14,"Sydney",1,35,56,29,997,2
2015-01-15,"Sydney",0,27.1,39,56,1004.3,1
2015-01-16,"Sydney",0,29.1,35,56,1005.5,2
2015-01-17,"Sydney",0,35.8,50,29,1005,1
2015-01-18,"Sydney",0,27.2,39,59,1010.1,6
2015-01-19,"Sydney",0.4,23,48,65,1015.4,8
2015-01-20,"Sydney",3.6,27.1,50,49,1011.7,5
2015-01-21,"Sydney",13,29.1,48,52,1010.6,3
2015-01-22,"Sydney",0,29.3,41,53,1011.9,1
2015-01-23,"Sydney",0,31.7,56,51,1006.8,2
2015-01-24,"Sydney",0,31.6,52,41,1004.6,1
2015-01-25,"Sydney",0.6,36.6,69,38,1001.1,5
2015-01-26,"Sydney",0.4,21.1,54,83,1013.4,8
2015-01-27,"Sydney",18.4,20.6,43,94,1012.7,8
2015-01-28,"Sydney",43.2,21.5,54,80,1013.3,7
2015-01-29,"Sydney",6.2,21.7,65,54,1010.9,3
2015-01-30,"Sydney",0,25.2,43,44,1005.6,3
2015-01-31,"Sydney",0,25.6,31,39,1005.8,2
2015-02-01,"Sydney",0,25.2,48,64,1009.5,6
2015-02-02,"Sydney",0,22.7,67,71,1016,2
2015-02-03,"Sydney",0,24,48,57,1017.7,2
2015-02-04,"Sydney",0,23.5,56,66,1015.9,6
2015-02-05,"Sydney",2,24,52,66,1024.2,7
2015-02-06,"Sydney",0,25.8,31,50,1026.3,7
2015-02-07,"Sydney",0,27.7,41,49,1021.6,4
2015-02-08,"Sydney",0,33.1,28,43,1016.6,1
2015-02-09,"Sydney",0,27.1,57,63,1024.1,7
2015-02-10,"Sydney",0,28.8,39,61,1023.1,3
2015-02-11,"Sydney",0.2,30.7,46,48,1020.8,2
2015-02-12,"Sydney",0,30.2,37,62,1021.1,5
2015-02-13,"Sydney",22.2,27,35,58,1023.4,5
2015-02-14,"Sydney",1,29.5,43,48,1019.8,7
2015-02-15,"Sydney",1,29.1,39,53,1015,3
2015-02-16,"Sydney",0,29.8,52,54,1015.5,7
2015-02-17,"Sydney",0,29.8,54,48,1017.4,2
2015-02-18,"Sydney",0,30,50,48,1018.9,2
2015-02-19,"Sydney",0.2,27.5,44,61,1019.4,5
2015-02-20,"Sydney",0,27.4,39,65,1016.1,7
2015-02-21,"Sydney",5.8,24.7,37,81,1016,8
2015-02-22,"Sydney",3.6,27.7,37,58,1016.9,6
2015-02-23,"Sydney",0,28,39,60,1014.4,4
2015-02-24,"Sydney",0,24.1,63,74,1015.2,6
2015-02-25,"Sydney",0,23.6,50,85,1015.2,7
2015-02-26,"Sydney",11.4,28.4,30,63,1007.1,7
2015-02-27,"Sydney",0.6,27,31,61,1009.6,2
2015-02-28,"Sydney",0,29.4,44,56,1008.4,7
2015-03-01,"Sydney",0,37.9,96,27,1002.5,7
2015-03-02,"Sydney",10.6,24.2,52,68,1017.6,7
2015-03-03,"Sydney",0,28.7,37,44,1012.9,2
2015-03-04,"Sydney",0,28.4,35,61,1009.9,3
2015-03-05,"Sydney",0,27.5,59,58,1008.7,4
2015-03-06,"Sydney",0,30.5,54,20,1003.9,1
2015-03-07,"Sydney",0.2,27,48,50,1009.8,2
2015-03-08,"Sydney",0,24.6,41,76,1009.5,7
2015-03-09,"Sydney",0,31.3,35,34,1009.5,1
2015-03-10,"Sydney",0,25.5,46,72,1016.5,7
2015-03-11,"Sydney",0,30.2,44,56,1013.1,1
2015-03-12,"Sydney",0.2,25.6,50,67,1013.2,6
2015-03-13,"Sydney",0.2,22.6,59,84,1019.8,7
2015-03-14,"Sydney",2,24.8,37,46,1014.4,2
2015-03-15,"Sydney",0,22.8,69,64,1012.7,6
2015-03-16,"Sydney",7.2,23.8,48,39,1015.8,5
2015-03-17,"Sydney",0,25.3,37,49,1011.8,7
2015-03-18,"Sydney",0,29.8,39,75,1004,2
2015-03-19,"Sydney",0,28.1,37,59,1010.4,1
2015-03-20,"Sydney",0,30.7,72,85,1012.1,5
2015-03-21,"Sydney",3.6,23.4,57,46,1025.5,6
2015-03-22,"Sydney",1.4,25.3,37,54,1021.9,7
2015-03-23,"Sydney",3.2,28.2,50,56,1013.3,6
2015-03-24,"Sydney",0,26.5,39,92,1010.5,8
2015-03-25,"Sydney",14.6,23.2,54,63,1016.8,3
2015-03-26,"Sydney",0,29.2,39,26,1015.1,1
2015-03-27,"Sydney",0,27.1,56,22,1017.1,0
2015-03-28,"Sydney",0,23.1,33,46,1022.2,2
2015-03-29,"Sydney",0,26.4,35,50,1021,6
2015-03-30,"Sydney",0,24.4,56,61,1022.8,5
2015-03-31,"Sydney",9.6,23.8,37,81,1025,6
2015-04-01,"Sydney",22.6,27,39,65,1020.8,5
2015-04-02,"Sydney",0,31,52,38,1016,7
2015-04-03,"Sydney",0.6,19.8,54,85,1022.9,8
2015-04-04,"Sydney",17.6,19.7,52,82,1017.6,8
2015-04-05,"Sydney",14,23.2,41,68,1005.8,4
2015-04-06,"Sydney",0,25.7,48,86,1007,8
2015-04-07,"Sydney",2.6,24.3,69,30,1007.1,2
2015-04-08,"Sydney",0.4,23,65,40,1013.2,6
2015-04-09,"Sydney",0,20.4,65,54,1020.1,3
2015-04-11,"Sydney",7.4,21.1,30,69,1019.5,5
2015-04-12,"Sydney",0,21.5,54,70,1018.1,7
2015-04-13,"Sydney",0,20.8,52,58,1021.3,3
2015-04-14,"Sydney",0,23.3,30,52,1021.4,3
2015-04-15,"Sydney",0,26.7,46,58,1021.3,2
2015-04-16,"Sydney",0,32.6,52,27,1018.9,7
2015-04-17,"Sydney",2,25.2,26,86,1021.2,8
2015-04-18,"Sydney",1.2,29.4,56,48,1013.5,8
2015-04-19,"Sydney",1.8,21.9,70,80,1019.7,7
2015-04-20,"Sydney",5.4,17.2,91,97,1020.6,8
2015-04-21,"Sydney",88.6,18,96,96,1016.7,8
2015-04-22,"Sydney",72.8,18.8,89,87,1010.2,7
2015-04-23,"Sydney",70.8,21.2,33,82,1009.7,4
2015-04-24,"Sydney",0,27.9,30,40,1004.1,4
2015-04-25,"Sydney",0,24.6,46,43,1004.7,3
2015-04-26,"Sydney",8.8,17.5,52,73,1010.5,6
2015-04-27,"Sydney",3.6,18.2,43,50,1019,1
2015-04-28,"Sydney",0,18.6,41,53,1024.6,1
2015-04-29,"Sydney",0.4,18.4,48,71,1028.9,7
2015-04-30,"Sydney",22.6,19.4,37,63,1028.6,6
2015-05-01,"Sydney",19.2,21.7,44,76,1024.5,7
2015-05-02,"Sydney",10.4,23.6,50,92,1016.6,7
2015-05-03,"Sydney",27.8,20.6,54,84,1012.8,6
2015-05-04,"Sydney",0.4,20.9,39,79,1013.2,6
2015-05-05,"Sydney",0,28.6,50,25,1003.2,1
2015-05-06,"Sydney",0,21.5,56,27,1012.6,0
2015-05-07,"Sydney",0,20.9,61,31,1015.7,1
2015-05-08,"Sydney",0,21.4,48,31,1016,0
2015-05-09,"Sydney",0,22.2,46,31,1013.7,1
2015-05-10,"Sydney",0,22,63,28,1005.9,5
2015-05-11,"Sydney",0,22.2,67,37,1009.8,1
2015-05-12,"Sydney",0,23.5,61,29,1009.9,1
2015-05-13,"Sydney",0,17.4,69,29,1016.4,6
2015-05-14,"Sydney",2.2,18.2,54,39,1024.3,2
2015-05-15,"Sydney",0,17.9,50,70,1030.9,5
2015-05-16,"Sydney",0.6,18.3,50,67,1033.7,3
2015-05-17,"Sydney",0.4,19.2,28,68,1032.2,6
2015-05-18,"Sydney",0,19,22,83,1027.4,8
2015-05-19,"Sydney",0,22.5,28,54,1015.2,6
2015-05-20,"Sydney",2,25.4,33,43,1013,7
2015-05-21,"Sydney",0,20.7,52,65,1016.8,5
2015-05-22,"Sydney",9.8,17.4,87,62,1020.3,6
2015-05-23,"Sydney",16.6,16.9,48,56,1028.1,3
2015-05-24,"Sydney",0,18.6,35,52,1030.7,2
2015-05-25,"Sydney",0,19.7,24,48,1028.4,7
2015-05-26,"Sydney",0,18.8,28,66,1026.6,7
2015-05-27,"Sydney",0,22.3,26,38,1021.6,6
2015-05-28,"Sydney",0,23.1,28,40,1020,5
2015-05-29,"Sydney",0.4,21.1,31,52,1020,6
2015-05-30,"Sydney",0,19.1,31,51,1017.8,7
2015-05-31,"Sydney",0,16.5,35,45,1012.2,7
2015-06-01,"Sydney",0,14.6,65,27,1016.9,2
2015-06-02,"Sydney",0,14.8,50,50,1022.4,1
2015-06-03,"Sydney",0,16.5,37,63,1020.7,6
2015-06-04,"Sydney",0,19.3,28,42,1017.7,2
2015-06-05,"Sydney",0,16.9,57,50,1019.2,1
2015-06-06,"Sydney",0,21,28,46,1026.9,1
2015-06-07,"Sydney",0,22.3,26,39,1023.7,5
2015-06-08,"Sydney",0,23.6,65,30,1019.1,1
2015-06-09,"Sydney",0,23.3,35,28,1019.4,5
2015-06-10,"Sydney",1.2,15.2,48,76,1031.2,7
2015-06-11,"Sydney",1.6,17,37,63,1034.3,7
2015-06-12,"Sydney",0,19.1,26,70,1031.5,6
2015-06-13,"Sydney",0,20.3,31,43,1027,7
2015-06-14,"Sydney",0,19.7,33,62,1025.6,3
2015-06-15,"Sydney",0,18.6,37,79,1025.1,7
2015-06-16,"Sydney",2.6,17.9,30,89,1018.3,7
2015-06-17,"Sydney",9.4,18.3,28,89,1009,8
2015-06-18,"Sydney",1.4,17.4,43,83,1013.6,7
2015-06-19,"Sydney",62.8,14.1,56,86,1017.4,7
2015-06-20,"Sydney",2.8,14.8,50,66,1023.3,7
2015-06-21,"Sydney",0.6,13.9,33,85,1027.7,7
2015-06-22,"Sydney",6.6,19.3,24,35,1025.9,7
2015-06-23,"Sydney",0,20.6,28,43,1023,4
2015-06-24,"Sydney",0,21.9,22,51,1019.7,7
2015-06-25,"Sydney",0,18.3,50,79,1023.5,7
2015-06-26,"Sydney",5.8,17.9,37,50,1031,3
2015-06-27,"Sydney",0,19.7,26,50,1029.1,1
2015-06-28,"Sydney",0,17.6,22,68,1031,1
2015-06-29,"Sydney",0,19,19,55,1029.9,6
2015-06-30,"Sydney",0,20.3,20,42,1024.8,5
2015-07-01,"Sydney",2.6,17.9,39,56,1022.6,1
2015-07-02,"Sydney",0,17.2,69,37,1016.9,1
2015-07-03,"Sydney",0,14.1,46,56,1024.6,1
2015-07-04,"Sydney",0,16.4,41,44,1020.2,2
2015-07-05,"Sydney",0,18.5,28,28,1017.9,1
2015-07-06,"Sydney",0,17.4,44,32,1013.3,1
2015-07-07,"Sydney",0,14.2,46,82,1021.5,8
2015-07-08,"Sydney",3.8,14.6,37,66,1027.7,4
2015-07-09,"Sydney",0.2,17.4,20,48,1026.8,1
2015-07-10,"Sydney",0,15.9,31,65,1019,7
2015-07-11,"Sydney",0.2,20,65,44,1009.1,1
2015-07-12,"Sydney",7.6,15.4,59,31,1001.2,2
2015-07-13,"Sydney",3.8,17.7,70,40,1003,1
2015-07-14,"Sydney",0.6,18,50,29,1010.5,4
2015-07-15,"Sydney",0,16.1,22,44,1016,3
2015-07-16,"Sydney",0,13.4,41,70,1013.8,6
2015-07-17,"Sydney",15.6,13.8,67,56,1012.9,7
2015-07-18,"Sydney",9.2,13.3,57,78,1027.1,7
2015-07-19,"Sydney",1.2,14.5,41,68,1031.2,2
2015-07-20,"Sydney",0,15.6,33,78,1032.2,6
2015-07-21,"Sydney",1,20.1,37,46,1029.2,1
2015-07-22,"Sydney",0,18.5,35,47,1024.5,7
2015-07-23,"Sydney",2,16.2,28,75,1023.4,7
2015-07-24,"Sydney",0.6,20.8,30,45,1014.3,7
2015-07-25,"Sydney",0,21.6,33,28,1015.5,1
2015-07-26,"Sydney",0,21.6,61,25,1012.3,1
2015-07-27,"Sydney",0,16.1,52,29,1024.5,1
2015-07-28,"Sydney",0,17.3,44,51,1030.8,2
2015-07-29,"Sydney",0,17,28,52,1030.2,1
2015-07-30,"Sydney",0,20.7,37,25,1019.8,5
2015-07-31,"Sydney",0,21.5,33,28,1019.2,1
2015-08-01,"Sydney",0,23.3,57,20,1015.3,6
2015-08-02,"Sydney",0,25.2,50,24,1009.8,5
2015-08-03,"Sydney",0,19.9,56,30,1013.9,1
2015-08-04,"Sydney",0,15.7,35,38,1018.8,4
2015-08-05,"Sydney",0,15.9,50,36,1010.1,6
2015-08-06,"Sydney",0,15.4,44,51,1016.7,7
2015-08-07,"Sydney",0,18.1,35,59,1021,2
2015-08-08,"Sydney",0,15,44,59,1022.5,1
2015-08-09,"Sydney",0,17.8,26,54,1019.6,1
2015-08-10,"Sydney",0,21.3,33,30,1012.7,1
2015-08-11,"Sydney",0,21.8,37,25,1011,1
2015-08-12,"Sydney",0,19.1,80,30,1003.8,1
2015-08-13,"Sydney",0,19.7,57,24,1014.8,1
2015-08-14,"Sydney",0,19,46,44,1023.3,1
2015-08-15,"Sydney",0,16.8,37,72,1028.8,5
2015-08-16,"Sydney",0,20.8,33,54,1021.1,4
2015-08-17,"Sydney",0,21.2,50,29,1013.5,1
2015-08-18,"Sydney",0,14.9,39,51,1021.1,2
2015-08-19,"Sydney",0,17.6,28,55,1024.9,6
2015-08-20,"Sydney",0,20.9,31,53,1024.7,1
2015-08-21,"Sydney",0,23.9,37,51,1020.8,7
2015-08-22,"Sydney",0,28.9,44,23,1015.8,5
2015-08-23,"Sydney",3.4,19.7,28,62,1018.2,7
2015-08-24,"Sydney",4.8,17.6,50,94,1015.4,7
2015-08-25,"Sydney",46.6,21.1,59,55,1012.9,7
2015-08-26,"Sydney",5.2,18.8,33,78,1017.9,7
2015-08-27,"Sydney",0,22.7,52,38,1014.9,6
2015-08-28,"Sydney",0,18.9,52,57,1018.8,5
2015-08-29,"Sydney",0,20.9,35,27,1017.8,2
2015-08-30,"Sydney",0,16.1,48,54,1017.5,3
2015-08-31,"Sydney",0,16.6,39,53,1013.9,2
2015-09-01,"Sydney",0,17.4,39,42,1013.4,1
2015-09-02,"Sydney",0,20,43,39,1011.8,1
2015-09-03,"Sydney",2.2,20.8,57,30,1005.8,6
2015-09-04,"Sydney",9.6,17.2,52,65,1020.5,2
2015-09-05,"Sydney",0,19.4,35,63,1019.8,5
2015-09-06,"Sydney",2.6,17.4,30,75,1021.9,7
2015-09-07,"Sydney",3.4,24.9,56,28,1013.1,4
2015-09-08,"Sydney",0,20.1,52,33,1015.9,2
2015-09-09,"Sydney",0,17.7,39,52,1022,1
2015-09-10,"Sydney",0,18.9,43,50,1029.8,7
2015-09-11,"Sydney",0,22.9,44,40,1027.1,0
2015-09-12,"Sydney",0,26.1,31,38,1024.6,5
2015-09-13,"Sydney",0,24.4,33,54,1024.9,1
2015-09-14,"Sydney",0,23.9,54,52,1020.1,1
2015-09-15,"Sydney",0,30.5,67,21,1008.6,3
2015-09-16,"Sydney",0,20.2,35,66,1015.2,3
